channelGrouping,visitNumber,operatingSystem,browser,deviceCategory,isMobile,metro,city,campaign,referralPath,medium,source,bounces,hits,transactionRevenue,pageviews,newVisits,year,month,quarterMonth,day,weekday,time_range,conversion_rate,session_duration,visit_frequency,user_interaction
6,2,6,5,0,False,45,172,0,0,6,48,1,1,0.0,1,0,2017,6,2,14,2,1,0.0,-39634.0,1,0
2,1,9,5,0,False,0,249,0,197,0,0,1,1,0.0,1,1,2017,6,2,14,2,2,0.0,63073.0,4,0
2,1,11,18,1,True,26,238,0,197,0,0,1,1,0.0,1,1,2017,6,2,14,2,3,0.0,-4062.0,1,0
6,1,3,5,0,False,32,182,0,0,6,48,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,-30824.0,6,0
2,2,11,18,1,True,52,295,0,197,0,0,1,1,0.0,1,0,2017,6,2,14,2,3,0.0,24207.0,2,0
6,1,9,5,0,False,52,295,0,24,6,5,1,1,0.0,1,1,2017,6,2,14,2,3,0.0,-9326.0,1,0
2,1,9,5,0,False,0,25,0,197,0,0,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,-14919.0,1,0
2,1,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,6,2,14,2,0,0.0,40266.0,1,0
5,1,1,5,1,True,13,79,1,197,3,23,1,1,0.0,1,1,2017,6,2,14,2,0,0.0,-2507.0,2,0
2,1,1,5,1,True,52,295,0,197,0,0,0,2,0.0,2,1,2017,6,2,14,2,3,0.0,-22618.0,1,1
6,1,9,5,0,False,52,295,0,24,6,5,0,2,0.0,2,1,2017,6,2,14,2,3,0.0,11692.0,1,1
7,1,9,5,0,False,52,295,0,0,6,19,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,-28544.0,1,0
4,2,1,5,1,True,13,79,0,197,5,23,1,1,0.0,1,0,2017,6,2,14,2,0,0.0,39555.0,2,0
4,1,9,5,0,False,45,236,0,197,5,23,0,10,0.0,5,1,2017,5,2,10,2,2,0.0,-3027388.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,5,2,10,2,0,0.0,14593.0,2,1
4,1,6,18,0,False,52,295,0,197,5,23,0,5,0.0,5,1,2017,5,2,10,2,3,0.0,-23347.0,1,1
4,1,9,5,0,False,0,112,0,197,5,23,0,11,0.0,11,1,2017,5,2,10,2,1,0.0,-49141.0,1,1
4,3,9,5,0,False,52,295,0,197,5,23,0,38,0.0,26,0,2017,5,2,10,2,1,0.0,3291.0,3,1
6,1,5,5,0,False,0,162,0,0,6,48,0,4,0.0,4,1,2017,5,2,10,2,3,0.0,43273.0,1,1
2,1,6,5,0,False,45,172,0,197,0,0,0,5,0.0,4,1,2017,5,2,10,2,3,0.0,-3635.0,3,1
4,1,9,5,0,False,52,295,0,197,5,23,0,7,0.0,4,1,2017,5,2,10,2,3,0.0,-1811.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,13,0.0,13,1,2017,5,2,10,2,4,0.0,-4893.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,-16524.0,1,0
4,1,9,5,0,False,0,13,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,11633.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,1,0.0,-30235.0,1,0
4,1,11,19,1,True,0,25,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,34279.0,1,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,-6875.0,1,0
4,1,5,5,0,False,25,147,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,-3628.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,1,0.0,-21589.0,3,0
6,1,6,5,0,False,45,172,0,0,6,48,1,1,0.0,1,1,2017,5,2,10,2,3,0.0,35306.0,2,0
6,1,5,5,0,False,45,172,0,0,6,48,1,1,0.0,1,1,2017,5,2,10,2,3,0.0,12867.0,1,0
5,2,9,5,0,False,52,295,1,197,3,23,1,1,0.0,1,0,2017,5,2,10,2,1,0.0,-48171.0,3,0
2,1,5,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,29899.0,1,0
2,3,9,5,0,False,45,205,0,197,0,0,0,3,0.0,3,0,2017,5,2,10,2,4,0.0,-11013.0,9,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,5,2,10,2,4,0.0,-915.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,5,2,10,2,4,0.0,9727.0,2,1
4,1,6,5,0,False,0,83,0,197,5,23,0,3,0.0,3,1,2017,5,2,10,2,4,0.0,1332.0,2,1
4,1,9,9,0,False,0,265,0,197,5,23,0,3,0.0,3,1,2017,5,2,10,2,3,0.0,12502.0,1,1
2,2,6,5,0,False,45,172,0,197,0,0,0,2,0.0,2,0,2017,5,2,10,2,3,0.0,3945.0,3,1
6,2,6,5,0,False,45,172,0,0,6,48,0,3,0.0,3,0,2017,5,2,10,2,3,0.0,-7494.0,2,1
7,1,9,5,0,False,52,295,0,0,6,39,1,1,0.0,1,1,2017,5,2,10,2,4,0.0,-18629.0,1,0
2,3,3,5,0,False,39,204,0,197,0,0,1,1,0.0,1,0,2017,5,2,10,2,4,0.0,3359.0,8,0
4,1,1,5,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,1,0.0,-12157.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,2,0.0,44069.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,10,2,2,0.0,-868.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,5,2,10,2,1,0.0,-48878.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,5,2,10,2,1,0.0,-1328.0,1,1
4,1,9,5,0,False,49,284,0,197,5,23,0,7,0.0,7,1,2017,4,2,19,2,2,0.0,-1765034.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,4,2,19,2,4,0.0,-24677.0,1,1
5,1,9,5,0,False,12,275,1,197,3,23,0,6,0.0,6,1,2017,4,2,19,2,2,0.0,27863.0,1,1
6,8,6,5,0,False,45,257,0,102,6,21,0,6,0.0,6,0,2017,4,2,19,2,3,0.0,-18030.0,7,1
6,1,1,5,1,True,32,182,0,0,6,48,0,13,0.0,11,1,2017,4,2,19,2,4,0.0,-9080.0,1,1
4,1,6,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,4,0.0,-11942.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,4,2,19,2,3,0.0,22765.0,1,0
7,1,9,5,0,False,52,295,0,178,6,75,1,1,0.0,1,1,2017,4,2,19,2,1,0.0,-43120.0,1,0
4,1,9,5,0,False,25,147,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,4,0.0,23639.0,1,0
7,1,0,12,0,False,52,295,0,150,6,75,1,1,0.0,1,1,2017,4,2,19,2,3,0.0,19864.0,1,0
4,1,6,18,0,False,45,236,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,3,0.0,7191.0,1,0
4,1,9,5,0,False,0,181,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,0,0.0,20863.0,1,0
6,1,9,5,0,False,52,295,0,13,6,60,1,1,0.0,1,1,2017,4,2,19,2,0,0.0,-6367.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,4,0.0,-27357.0,1,0
1,1,1,3,1,True,52,295,4,197,2,3,1,1,0.0,1,1,2017,4,2,19,2,4,0.0,-12086.0,1,0
2,1,1,5,1,True,52,295,0,197,0,0,0,2,0.0,2,1,2017,4,2,19,2,4,0.0,6434.0,1,1
6,7,6,5,0,False,45,257,0,102,6,21,0,3,0.0,3,0,2017,4,2,19,2,4,0.0,-716.0,7,1
6,1,6,5,0,False,7,56,0,0,6,48,0,2,0.0,2,1,2017,4,2,19,2,3,0.0,19607.0,1,1
7,1,9,5,0,False,0,259,0,10,6,70,1,1,0.0,1,1,2017,4,2,19,2,0,0.0,24489.0,1,0
2,1,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,4,2,19,2,4,0.0,-40418.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,3,0.0,4894.0,1,0
4,8,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,4,2,19,2,1,0.0,-23613.0,4,0
2,1,6,5,0,False,0,260,0,197,0,0,1,1,0.0,1,1,2017,4,2,19,2,3,0.0,23030.0,1,0
4,1,1,5,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,19,2,1,0.0,-26131.0,1,0
4,3,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,4,2,19,2,0,0.0,54697.0,7,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,1,0.0,3729842.0,2,0
4,1,1,5,1,True,0,112,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,0,0.0,81596.0,1,0
4,1,9,8,0,False,0,5,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,1,0.0,-69128.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,4,0.0,12741.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,4,0.0,-1659.0,1,0
4,2,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,6,2,2,4,1,0.0,-18610.0,2,0
6,2,6,5,0,False,45,231,0,106,6,2,1,1,0.0,1,0,2017,6,2,2,4,0,0.0,67785.0,3,0
4,2,11,18,2,True,52,295,0,197,5,74,1,1,0.0,1,0,2017,6,2,2,4,4,0.0,-47254.0,2,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,6,2,2,4,2,0.0,36935.0,3,0
6,1,6,5,0,False,52,295,0,27,6,8,1,1,0.0,1,1,2017,6,2,2,4,1,0.0,-62022.0,1,0
2,1,5,5,0,False,4,48,0,197,0,0,1,1,0.0,1,1,2017,6,2,2,4,4,0.0,30178.0,1,0
4,1,1,5,1,True,45,230,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,3,0.0,25579.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,1,0.0,-46437.0,1,0
4,1,11,18,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,3,0.0,46295.0,1,0
4,1,11,18,1,True,12,78,0,197,5,23,1,1,0.0,1,1,2017,6,2,2,4,3,0.0,-10407.0,1,0
6,5,9,5,0,False,52,295,0,17,6,67,0,2,0.0,2,0,2017,6,2,2,4,3,0.0,4295.0,9,1
2,1,6,5,0,False,0,283,0,197,0,0,0,2,0.0,2,1,2017,6,2,2,4,1,0.0,-42322.0,1,1
4,2,6,18,0,False,43,227,0,197,5,23,0,2,0.0,2,0,2017,6,2,2,4,4,0.0,26521.0,3,1
4,1,1,5,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,2,4,3,0.0,9464.0,3,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,2,4,4,0.0,-12212.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,3,0.0,2,1,2017,6,2,2,4,0,0.0,38166.0,1,1
6,1,6,5,0,False,45,172,0,0,6,48,0,4,0.0,4,1,2017,6,2,2,4,2,0.0,-6183.0,2,1
2,1,1,5,1,True,12,78,0,197,0,0,0,4,0.0,4,1,2017,6,2,2,4,0,0.0,20793.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,2,4,4,0.0,-47396.0,1,1
2,2,9,5,0,False,52,295,0,197,0,0,0,5,0.0,5,0,2017,6,2,2,4,4,0.0,-6110.0,9,1
4,1,11,18,2,True,52,295,0,197,5,74,0,5,0.0,4,1,2017,6,2,2,4,1,0.0,-15772.0,2,1
5,1,9,5,0,False,49,284,1,197,3,23,0,6,0.0,6,1,2017,6,2,2,4,4,0.0,17874.0,1,1
2,1,6,18,0,False,0,0,0,197,0,0,0,10,0.0,10,1,2017,6,2,2,4,0,0.0,47295.0,1,1
6,1,6,5,0,False,52,295,0,0,6,48,0,12,0.0,9,1,2017,6,2,2,4,1,0.0,-66585.0,1,1
4,3,6,18,0,False,43,227,0,197,5,23,0,13,0.0,13,0,2017,6,2,2,4,0,0.0,57119.0,3,1
4,2,6,5,0,False,44,229,0,197,5,23,0,25,53.97,22,0,2017,6,2,2,4,4,26.985,-32521.0,3,1
4,1,6,18,0,False,43,227,0,197,5,23,0,26,0.0,23,1,2017,6,2,2,4,4,0.0,-8027.0,3,1
4,6,6,5,0,False,52,295,0,197,5,23,0,27,0.0,21,0,2017,6,2,2,4,4,0.0,10874.0,5,1
2,1,11,18,2,True,52,295,0,197,0,0,1,2,0.0,1,1,2017,6,2,2,4,4,0.0,-2129.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-8729313.0,1,0
4,1,9,5,0,False,0,8,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,5946.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-19171.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,3,0.0,35212.0,1,0
5,1,1,5,1,True,52,295,3,197,3,23,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-35705.0,2,0
6,2,9,5,0,False,52,295,0,95,6,47,1,1,0.0,1,0,2017,2,1,21,1,2,0.0,40164.0,2,0
4,1,11,5,1,True,49,284,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,2,0.0,-1184.0,1,0
6,1,9,5,0,False,52,295,0,108,6,26,1,1,0.0,1,1,2017,2,1,21,1,0,0.0,5905.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,0,0.0,16887.0,1,0
6,1,3,5,0,False,25,147,0,0,6,48,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-62173.0,1,0
2,2,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,0,2017,2,1,21,1,4,0.0,4031.0,2,0
4,1,6,18,0,False,45,236,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,15832.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-13309.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,1,0.0,-12416.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,3,0.0,32172.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,21,1,1,0.0,-28962.0,1,0
4,1,9,5,0,False,0,283,0,197,5,23,0,2,0.0,2,1,2017,2,1,21,1,1,0.0,-7667.0,1,1
6,3,6,5,0,False,45,257,0,0,6,48,0,2,0.0,2,0,2017,2,1,21,1,2,0.0,51331.0,3,1
2,1,1,5,1,True,52,295,0,197,0,0,0,2,0.0,2,1,2017,2,1,21,1,1,0.0,-57390.0,1,1
6,3,6,5,0,False,32,182,0,0,6,48,0,2,0.0,2,0,2017,2,1,21,1,4,0.0,27796.0,2,1
6,1,3,5,0,False,25,147,0,0,6,72,0,3,0.0,3,1,2017,2,1,21,1,0,0.0,34401.0,1,1
4,1,9,8,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,2,1,21,1,0,0.0,8778.0,1,1
6,6,6,5,0,False,45,172,0,0,6,48,0,3,0.0,3,0,2017,2,1,21,1,3,0.0,-18593.0,3,1
2,1,5,5,0,False,52,295,0,197,0,0,0,3,0.0,3,1,2017,2,1,21,1,3,0.0,2024.0,1,1
6,5,6,5,0,False,46,245,0,0,6,50,0,3,0.0,3,0,2017,2,1,21,1,3,0.0,-9138.0,4,1
2,2,3,5,0,False,52,295,0,197,0,0,0,3,0.0,3,0,2017,2,1,21,1,3,0.0,-173.0,2,1
2,1,3,5,0,False,52,295,0,197,0,0,0,3,0.0,3,1,2017,2,1,21,1,3,0.0,-4544.0,2,1
2,2,5,5,0,False,52,295,0,197,0,0,0,3,0.0,3,0,2017,2,1,21,1,4,0.0,-23448.0,1,1
4,11,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,0,2017,2,1,21,1,0,0.0,53324.0,8,1
2,1,1,20,1,True,52,295,0,197,0,0,0,4,0.0,3,1,2017,2,1,21,1,0,0.0,8395.0,1,1
4,1,6,18,0,False,0,271,0,197,5,23,0,7,0.0,7,1,2017,2,1,21,1,3,0.0,-27439.0,1,1
6,2,6,5,0,False,32,182,0,0,6,48,0,11,0.0,11,0,2017,2,1,21,1,4,0.0,-26485.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,0,12,0.0,12,1,2017,2,1,21,1,4,0.0,-5244.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,12,0.0,10,1,2017,2,1,21,1,3,0.0,25513.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,27,0.0,24,1,2017,2,1,21,1,2,0.0,9487.0,2,1
2,1,9,5,0,False,32,182,0,197,0,0,0,54,0.0,48,1,2017,2,1,21,1,3,0.0,-13356.0,1,1
7,1,9,6,0,False,52,295,0,191,6,75,1,1,0.0,1,1,2017,2,1,21,1,1,0.0,-29389.0,1,0
7,1,6,5,0,False,52,295,0,150,6,75,1,1,0.0,1,1,2017,2,1,21,1,3,0.0,27484.0,1,0
7,1,11,18,1,True,52,295,0,129,6,75,1,1,0.0,1,1,2017,2,1,21,1,0,0.0,39147.0,1,0
7,1,6,5,0,False,32,182,0,16,6,34,1,1,0.0,1,1,2017,2,1,21,1,4,0.0,-56577.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,0,3,0.0,3,1,2017,2,1,21,1,0,0.0,52903.0,1,1
4,1,11,18,2,True,52,295,0,197,5,23,0,8,0.0,8,1,2017,5,2,27,5,4,0.0,8167076.0,1,1
2,2,1,5,1,True,52,295,0,197,0,0,0,3,0.0,3,0,2017,5,2,27,5,1,0.0,-36626.0,2,1
6,1,5,5,0,False,45,230,0,0,6,48,0,6,0.0,5,1,2017,5,2,27,5,0,0.0,78761.0,1,1
2,1,1,5,1,True,52,295,0,197,0,0,0,6,0.0,6,1,2017,5,2,27,5,2,0.0,-20191.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,9,0.0,7,1,2017,5,2,27,5,2,0.0,1441.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,10,0.0,9,1,2017,5,2,27,5,4,0.0,-42280.0,5,1
6,2,6,5,0,False,45,257,0,0,6,48,0,12,0.0,10,0,2017,5,2,27,5,4,0.0,19167.0,3,1
2,1,1,5,1,True,52,295,0,197,0,0,0,15,0.0,12,1,2017,5,2,27,5,0,0.0,29696.0,1,1
6,1,6,5,0,False,0,83,0,0,6,48,0,16,0.0,14,1,2017,5,2,27,5,1,0.0,-55345.0,1,1
4,2,6,5,0,False,52,295,0,197,5,23,0,18,0.0,9,0,2017,5,2,27,5,4,0.0,17696.0,5,1
5,1,1,5,1,True,52,295,1,197,3,23,0,26,0.0,23,1,2017,5,2,27,5,4,0.0,-5453.0,1,1
6,5,3,5,0,False,2,14,0,0,6,48,0,43,267.2,28,0,2017,5,2,27,5,4,53.44,13045.0,8,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,27,5,4,0.0,-17622.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,5,2,27,5,4,0.0,6118.0,1,0
4,1,5,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,27,5,4,0.0,-7272.0,1,0
2,1,9,8,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,27,5,1,0.0,-1933.0,1,0
6,1,9,5,0,False,0,152,0,24,6,5,1,1,0.0,1,1,2017,5,2,27,5,3,0.0,30088.0,1,0
2,1,11,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,27,5,4,0.0,-11611.0,1,0
4,1,0,16,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,5,2,27,5,2,0.0,25891.0,1,1
4,1,6,18,0,False,45,257,0,197,5,23,0,2,0.0,2,1,2017,5,2,27,5,4,0.0,-25153.0,1,1
4,1,9,5,0,False,0,271,0,197,5,23,1,1,0.0,1,1,2017,5,2,27,5,0,0.0,35292.0,1,0
2,1,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,27,5,4,0.0,-52047.0,2,0
4,1,11,18,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,27,5,3,0.0,29821.0,1,0
6,6,5,5,0,False,45,257,0,0,6,48,1,1,0.0,1,0,2017,5,2,27,5,3,0.0,4607.0,9,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,5,2,27,5,4,0.0,-34337.0,2,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,27,5,3,0.0,20919.0,1,0
4,3,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,5,2,27,5,3,0.0,6078.0,5,0
2,1,1,5,1,True,0,57,0,197,0,0,0,3,0.0,2,1,2017,5,2,27,5,1,0.0,-46103.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,1,0.0,2769616.0,1,0
6,12,6,5,0,False,52,295,0,24,6,5,1,1,0.0,1,0,2017,6,2,28,2,4,0.0,27232.0,10,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,2,0.0,26225.0,1,0
4,1,9,15,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-31044.0,1,0
2,2,11,5,1,True,45,230,0,197,0,0,1,1,0.0,1,0,2017,6,2,28,2,4,0.0,-7888.0,2,0
5,1,6,5,0,False,52,295,2,197,3,23,1,1,0.0,1,1,2017,6,2,28,2,0,0.0,46402.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-43148.0,1,0
5,1,1,5,1,True,52,295,1,197,3,23,1,1,0.0,1,1,2017,6,2,28,2,3,0.0,21465.0,1,0
2,2,6,5,0,False,0,0,0,197,0,0,1,1,0.0,1,0,2017,6,2,28,2,1,0.0,-41525.0,2,0
4,3,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,6,2,28,2,4,0.0,21210.0,3,0
2,1,6,5,0,False,0,112,0,197,0,0,1,1,0.0,1,1,2017,6,2,28,2,0,0.0,52886.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,1,0.0,-67154.0,1,0
6,1,9,5,0,False,52,295,0,24,6,5,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,20199.0,1,0
4,1,5,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-923.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,9174.0,1,0
4,1,1,15,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,2,0.0,23447.0,1,0
4,1,9,7,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-31258.0,1,0
4,1,1,20,1,True,25,147,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-1489.0,1,0
4,1,1,5,1,True,8,59,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,0,0.0,39773.0,1,0
4,1,11,18,1,True,0,166,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,-47651.0,1,0
6,4,6,5,0,False,32,182,0,0,6,48,1,1,0.0,1,0,2017,6,2,28,2,4,0.0,7614.0,5,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,28,2,4,0.0,2192.0,1,0
4,1,9,5,0,False,0,250,0,197,5,23,0,2,0.0,2,1,2017,6,2,28,2,0,0.0,43701.0,1,1
4,1,6,5,0,False,0,110,0,197,5,23,0,2,0.0,2,1,2017,6,2,28,2,0,0.0,-6108.0,1,1
6,1,5,5,0,False,0,294,0,0,6,48,0,2,0.0,2,1,2017,6,2,28,2,1,0.0,-65792.0,1,1
4,2,6,5,0,False,52,295,0,197,5,23,0,2,0.0,1,0,2017,6,2,28,2,1,0.0,15027.0,3,1
2,1,1,5,1,True,45,172,0,197,0,0,0,2,0.0,2,1,2017,6,2,28,2,3,0.0,32239.0,1,1
4,1,9,5,0,False,0,43,0,197,5,23,0,3,0.0,3,1,2017,6,2,28,2,4,0.0,-19899.0,1,1
4,1,9,5,0,False,0,259,0,197,5,23,0,3,0.0,3,1,2017,6,2,28,2,1,0.0,-32851.0,1,1
4,1,1,5,1,True,25,147,0,197,5,23,0,3,0.0,3,1,2017,6,2,28,2,4,0.0,36952.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,28,2,3,0.0,8173.0,1,1
2,1,9,9,0,False,52,295,0,197,0,0,0,4,0.0,4,1,2017,6,2,28,2,3,0.0,14905.0,2,1
6,2,6,5,0,False,26,148,0,19,6,67,0,5,0.0,5,0,2017,6,2,28,2,4,0.0,-23662.0,1,1
4,2,11,18,1,True,45,257,0,197,5,74,0,8,0.0,6,0,2017,6,2,28,2,4,0.0,2469.0,2,1
2,2,9,9,0,False,52,295,0,197,0,0,0,8,0.0,5,0,2017,6,2,28,2,0,0.0,34681.0,2,1
4,1,11,18,1,True,44,229,0,197,5,23,0,13,0.0,5,1,2017,6,2,28,2,0,0.0,3170.0,1,1
6,1,9,5,0,False,45,172,0,0,6,48,0,16,0.0,5,1,2017,6,2,28,2,3,0.0,-19098.0,1,1
6,5,6,5,0,False,32,182,0,0,6,48,0,16,0.0,10,0,2017,6,2,28,2,3,0.0,-4408.0,5,1
4,1,9,5,0,False,32,182,0,197,5,23,0,29,18.99,26,1,2017,6,2,28,2,0,18.99,14313.0,1,1
6,4,6,5,0,False,45,257,0,0,6,48,0,49,0.0,35,0,2017,6,2,28,2,0,0.0,7727.0,6,1
7,1,9,5,0,False,52,295,0,81,6,75,1,1,0.0,1,1,2017,6,2,28,2,3,0.0,-31825.0,1,0
7,1,9,5,0,False,52,295,0,64,6,75,1,1,0.0,1,1,2017,6,2,28,2,3,0.0,11436.0,1,0
4,1,1,5,1,True,0,109,0,197,5,23,0,3,0.0,3,1,2016,9,3,25,6,2,0.0,-23839278.0,1,1
6,11,5,5,0,False,45,172,0,0,6,48,0,6,0.0,6,0,2016,9,3,25,6,1,0.0,-61487.0,20,1
6,1,6,5,0,False,52,295,0,108,6,28,0,6,0.0,4,1,2016,9,3,25,6,4,0.0,40401.0,3,1
5,2,6,5,0,False,45,257,3,197,3,23,0,11,0.0,11,0,2016,9,3,25,6,3,0.0,16070.0,2,1
